ID,Label,Size
14565,1448258425360551936,1
14566,1446877309106020355,1
14567,1441510256912125963,1
14568,1447580247013171208,1
14569,1346836069757628416,1
14570,1448018424156901377,1
14571,1447461600835915779,2
14572,1448263038277230593,1
14573,1448011509288816641,2
14574,1448246630214426625,1
14575,1441520039736270848,1
14576,1448008411690459137,1
14577,1447780273915973632,1
14578,1447471436680073220,1
14579,1441499106862526469,1
14580,1448253303272394753,3
14581,1448226381326913538,1
14582,1446643950350217218,1
14583,1448251170045272067,1
14584,1441482815300792321,1
14585,1448243671279734786,1
14586,1447574623483154436,1
14587,1448261491623403522,1
14588,1448225909421613059,1
14589,1448252926951104516,1
14590,1448220028961050625,4
14591,1441508335002456069,1
14592,1448234494272626691,1
14593,1448255141132619784,1
14594,1447952606228328459,1
14595,1447833424945770499,1
14596,1448254327500464130,2
14597,1448251086310051846,3
14598,1448247409574825984,12
14599,1441516651296460803,1
14600,1447942234108678146,6
14601,1446769171438702593,7
14602,1448227085428817920,2
14603,1448121563954429959,1
14604,1441120274913628163,1
14605,1448258661046886405,1
14606,1448261506550927371,1
14607,1441782448979857409,1
14608,1445834564765634560,1
14609,1447632636575375362,1
14610,1442861485974118406,1
14611,1424884263304970243,1
14612,1445859160407433216,1
14613,1448010262582333443,1
14614,1448261100550639619,1
14615,1447261836861190154,1
14616,1448219945670696962,1
14617,1446440543337304079,1
14618,1446070881621463043,1
14619,1442712052762513408,1
14620,1448041702971817988,1
14621,1446676923501867012,2
14622,1448256470936653828,3
14623,1447820460251549697,1
14624,1433107483548131330,1
14625,1448078540382117898,1
14626,1448113007154941952,1
14627,1448172861093396482,1
14628,1448162583916199942,1
14629,1448260570289881088,4
14630,1448250845456441351,1
14631,1447856336121835523,1
14632,1442029502721368064,2
14633,1448180784439824387,4
14634,1448261534849937413,1
14635,1448219229975625733,1
14636,1448199729796501504,1
14637,1448026391551881216,1
14638,1448261755814113283,2
14639,1446110796367286287,1
14640,1442541385899560960,2
14641,1448242155332456450,1
14642,1448260037021863936,2
14643,1442903397569425417,1
14644,1446384075502018563,2
14645,1447373666665132038,2
14646,1448078067256201217,1
14647,1447943928523591691,1
14648,1448261550293327873,2
14649,1448205468015472642,4
14650,1448156764466302977,1
14651,1448261449428525060,1
14652,1448080006438137857,2
14653,1447934441108684800,1
14654,1448233207992778765,1
14655,1447944308271681539,1
14656,1448261420513050631,1
14657,1448261406407606276,1
14658,1447183049771393025,2
14659,1447973212449562633,1
14660,1448247786324045825,1
14661,1448259898853236740,1
14662,1448176232361775106,1
14663,1444183708127268873,1
14664,1448260234451959809,1
14665,1448168704009777160,1
14666,1448164819165585409,1
14667,1448029775449182208,1
14668,1447855128879456262,1
14669,1448190022734204930,2
14670,1448075401356627970,1
14671,1448194167411183618,1
14672,1448235262245433346,1
14673,1448153946715951104,1
14674,1448254548880105477,2
14675,1447626747566911490,1
14676,1447471185940287491,3
14677,1448256129318875138,1
14678,1447986781673168901,1
14679,1448256182183817224,2
14680,1446436392683204615,3
14681,1448256340065853441,1
14682,1447664033579077637,4
14683,1448211480965365761,2
14684,1439865429867040770,1
14685,1446983816636215299,5
14686,1447951474785456132,1
14687,1446788026135314437,5
14688,1447895750591926284,2
14689,1439393572634177538,2
14690,1439559895708229639,2
14691,1448198335718907905,3
14692,1447909920028782598,4
14693,1440612066264432641,2
14694,1440897317763223552,2
14695,1447920751890337811,1
14696,1448045242997936131,1
14697,1448105395365502981,1
14698,1447527997653782537,1
14699,1448186964541202444,4
14700,1446933055491428354,9
14701,1448245392206966791,1
14702,1448196110875602945,1
14703,1448256082808393728,1
14704,1448246887711186945,1
14705,1448251904367210499,1
14706,1448146203624026113,1
14707,1448253187064938498,1
14708,1448067151441666054,1
14709,1448260111361740807,1
14710,1448229014326362118,1
14711,1447954451365388291,2
14712,1447033228557234177,1
14713,1446086901262270474,1
14714,1447207822136066054,3
14715,1447528200435683335,1
14716,1445383376853245957,1
14717,1448245209813319685,2
14718,1448243554669580295,1
14719,1448259899230666758,1
14720,1441108100979646471,1
14721,1448205291028287497,1
14722,1448253554553237510,1
14723,1448259886895276036,1
14724,1448259769077276683,1
14725,1446118298307874820,1
14726,1448258005368254465,1
14727,1448037655329927176,4
14728,1447257307012861955,4
14729,1447583992421695502,4
14730,1448259805055881217,1
14731,1448253239330160645,1
14732,1446817576667922435,1
14733,1448259579200999424,2
14734,1362775323062992898,1
14735,1440441818752028681,1
14736,1448013323488747524,3
14737,1447955668577619973,6
14738,1447703772059340804,1
14739,1446847536723947525,1
14740,1448038313441603586,1
14741,1448009552557903876,1
14742,1447785384130252800,1
14743,1443998815795638274,1
14744,1447216183514705922,2
14745,1448254327416451072,1
14746,1448258655929860102,1
14747,1448248216944840711,1
14748,1444719046553784321,1
14749,1448045914829041666,1
14750,1448250143598338054,1
14751,1437510934327709704,1
14752,1448024628123766787,3
14753,1447965734701731840,2
14754,1448253082517786626,1
14755,1447638192870592512,2
14756,1448144539101896706,1
14757,1447294654794375169,1
14758,1447536298865070080,1
14759,1447550648174530562,2
14760,1447949970330595328,1
14761,1446509441864531969,2
14762,1448258379072167943,2
14763,1448127989141569538,1
14764,1448251948252098563,1
14765,1445940343199780871,1
14766,1446582652555825155,9
14767,1445251999243509761,1
14768,1447463088815370243,1
14769,1448258711210897409,1
14770,1447569916907847683,1
14771,1413815284272558085,1
14772,1448258784388866053,1
14773,1448253868157116421,1
14774,1444556923844497408,1
14775,1447315994569969665,2
14776,1447560877415280644,4
14777,1447197535089532939,1
14778,1448243466601861130,1
14779,1448258584697917450,1
14780,1445847519137656833,1
14781,1447628496247955464,1
14782,1444872437502406658,1
14783,1447642209025765380,1
14784,1448112022290239488,1
14785,1447896175529521157,1
14786,1447954469333913603,1
14787,1447922120378437634,1
14788,1448114973545091073,1
14789,1447495413733502979,1
14790,1447891201282252804,1
14791,1448008101689544705,1
14792,1447946042293563398,1
14793,1432678455712391168,1
14794,1448186811499560966,1
14795,1447648055965200391,3
14796,1446692961652117507,1
14797,1448187772418809856,1
14798,1447703615611801605,1
14799,1447948223067398146,2
14800,1445864958621798400,1
14801,1448199079025065984,1
14802,1424638790832959488,3
14803,1448250329154273280,2
14804,1448256749987844097,1
14805,1447937047528984607,1
14806,1422173685918601216,1
14807,1447962787137851400,1
14808,1448195972362813440,1
14809,1446733713589473286,2
14810,1422928727567183877,1
14811,1448254394567376897,1
14812,1445822713331736579,2
14813,1447885131012788224,1
14814,1424046256553439234,1
14815,1448253529928384513,1
14816,1445529963566813184,1
14817,1448256654336618505,1
14818,1448018493228601350,1
14819,1448256749106958344,1
14820,1448256785270263813,1
14821,1448236747758837761,1
14822,1447996332891856903,1
14823,1447841508518809601,9
14824,1441391725012918281,1
14825,1447952762021494790,1
14826,1447404200527163392,1
14827,1448249315135213573,1
14828,1446965292836524039,1
14829,1448158235219750915,3
14830,1448256512594300932,1
14831,1447952988778102789,1
14832,1446018212764819464,1
14833,1444462602743070727,2
14834,1448203051748118536,1
14835,1446868065145081857,1
14836,1448256540167835651,1
14837,1448243993054167047,3
14838,1448255330513604615,1
14839,1448247594497581062,1
14840,1448241009582755843,1
14841,1448238823884738565,1
14842,1448165821075787777,1
14843,1448241151471878151,1
14844,1448158973727739905,1
14845,1447057597639675904,6
14846,1448254406756126723,1
14847,1431268486370807816,1
14848,1448256276027240449,1
14849,1448249356923121667,2
14850,1448241385664962560,1
14851,1448255463540150280,1
14852,1448254686700740617,1
14853,1447978239524225026,1
14854,1448253886301552641,3
14855,1448256292636610563,1
14856,1447864670468157441,23
14857,1448246019607519233,1
14858,1447391248747171841,3
14859,1447666610966253569,3
14860,1448123010376994820,1
14861,1448256049459306499,1
14862,1448025351536496647,1
14863,1448253579266039812,2
14864,1448250060693811203,1
14865,1448026187662598150,1
14866,1448242730430304260,1
14867,1448246783352590336,1
14868,1447639864690757635,1
14869,1448219714811875331,1
14870,1447910074203189262,1
14871,1448219564525948929,2
14872,1447893207237414916,1
14873,1446808974498562048,1
14874,1447396797308153858,2
14875,1438132843423666178,2
14876,1448174590149210114,1
14877,1448241604691521536,1
14878,1371818391690940422,1
14879,1448253555803103232,2
14880,1448253107834474500,1
14881,1445228858307796993,3
14882,1448196815053115392,1
14883,1448255540119760907,1
14884,1448191102847234049,2
14885,1439337270104969216,1
14886,1448197236261801986,2
14887,1448199669633355778,2
14888,1447526182983856135,2
14889,1447961124054487050,1
14890,1446992435041632260,1
14891,1448254733223931908,1
14892,1445469634518421518,1
14893,1443249038086885385,1
14894,1447797487138336771,1
14895,1448255251836858369,1
14896,1448137195294887946,1
14897,1447525598746722306,14
14898,1447966362731794432,1
14899,1448250816226373641,2
14900,1448217775416115204,1
14901,1448242372400201735,1
14902,1448015934841569291,2
14903,1448094214890442755,2
14904,1448240096549871626,1
14905,1437729439891271681,1
14906,1448082176583553029,4
14907,1448255235877744643,1
14908,1448048891719475200,1
14909,1447384780543193094,1
14910,1448254433880576007,1
14911,1447830552183074817,1
14912,1448238372669976577,2
14913,1448248304953929729,1
14914,1448255089655885829,1
14915,1447883495305588741,1
14916,1445477404802097165,1
14917,1447492948719984643,1
14918,1448245398510915588,1
14919,1448184113664516096,2
14920,1448254284504698885,1
14921,1448255071129673728,1
14922,1448119101436485632,1
14923,1448060134681456644,1
14924,1448251754307522565,1
14925,1448242685291241473,1
14926,1448126002866102274,1
14927,1448253988969742345,1
14928,1448098233952182274,1
14929,1448242673878388741,1
14930,1447960541599657984,1
14931,1445675044210978816,1
14932,1448250453335187460,1
14933,1448251470298689541,1
14934,1442849076052172804,1
14935,1448117537368072192,1
14936,1448032002716884994,1
14937,1448254758280704004,1
14938,1448254446845181956,1
14939,1447550031377035266,3
14940,1448056175795314690,2
14941,1447973742051684352,1
14942,1448138045958414344,2
14943,1447952778844909576,1
14944,1442864799327657984,1
14945,1448143486490923011,1
14946,1448254298425593859,1
14947,1448249716366626823,1
14948,1448032520294043652,1
14949,1448137731423367173,2
14950,1448250833582366721,1
14951,1448248173093261316,1
14952,1447457751869837312,1
14953,1448254461177126915,1
14954,1448137343039201287,2
14955,1446931890997444614,5
14956,1448248027844644865,1
14957,1448251200386703363,1
14958,1447953990197592066,1
14959,1447283167354888195,2
14960,1448254311537037318,1
14961,1447986653939871754,1
14962,1448250864792182790,1
14963,1446017437304963072,1
14964,1448136922866470916,2
14965,1448253244384362496,1
14966,1447585559354875908,1
14967,1447414519404187649,1
14968,1444909805227839488,13
14969,1448173552637595651,1
14970,1447572247732838406,1
14971,1448249852832333829,1
14972,1447947482420371466,1
14973,1447918623528521752,7
14974,1448136410481840133,2
14975,1448243901513576448,1
14976,1448206645826396161,3
14977,1448181308320976899,1
14978,1447909929709293568,1
14979,1447881974077526016,1
14980,1447873343953248263,2
14981,1447995475714613254,1
14982,1448242894821740546,2
14983,1447886636562403333,1
14984,1448227017875415046,2
14985,1448146876382027776,1
14986,1445791404324634630,1
14987,1448243023012368386,1
14988,1443257792790466566,1
14989,1448252917908008966,1
14990,1448252611182743552,1
14991,1447566279251042309,1
14992,1448183896919535618,5
14993,1448253410315157504,1
14994,1448241772371464194,1
14995,1448021390955892745,1
14996,1443568683201277954,1
14997,1448250448167772162,1
14998,1447748565393035266,2
14999,1445790945333686272,1
15000,1446917670872494087,1
15001,1448063404720095235,1
15002,1446889670311354375,2
15003,1448249018568478721,1
15004,1448253151115505665,1
15005,1448195899826581505,1
15006,1448235828308688897,9
15007,1448252681538134018,1
15008,1448084204072275971,1
15009,1443820952303906818,1
15010,1448180685328588801,2
15011,1445733076793966594,1
15012,1448252259628773383,1
15013,1447297646994116609,3
15014,1440748684799479810,1
15015,1448251831985995781,1
15016,1445009156218310661,1
15017,1448251673789583362,2
15018,1448249902992068609,2
15019,1443557563908435968,1
15020,1448251442385522694,2
15021,1448250672789397507,1
15022,1448243778611908615,1
15023,1437370948064358402,1
15024,1442703252429185026,1
15025,1448074017416617988,2
15026,1447110443449962499,1
15027,1448008580679016448,1
15028,1448185064102105090,2
15029,1448216885980385280,1
15030,1403426553166548995,1
15031,1447607137115410436,1
15032,1447907182226206723,5
15033,1445880302560288770,1
15034,1443915704340783136,1
15035,1448243859960516613,1
15036,1448244677388513282,2
15037,1448017771128819712,1
15038,1448252295238586378,1
15039,1448251467840856066,1
15040,1448033859874918401,1
15041,1448193148077887491,1
15042,1448220449020678146,2
15043,1444018583248453632,1
15044,1448232407283290113,1
15045,1448058901786619909,1
15046,1448233202846289921,1
15047,1443881556485939205,1
15048,1448233232663678981,1
15049,1448022566828863490,4
15050,1447832221579055105,1
15051,1283488435341328384,1
15052,1448246985614635009,1
15053,1444030598427787264,1
15054,1448252058289807369,1
15055,1448250723993542664,1
15056,1447277173472104453,3
15057,1448239202781433863,1
15058,1448252069916205060,1
15059,1447225036402688002,1
15060,1444042165202690048,1
15061,1448073120015859714,1
15062,1448251913233969160,1
15063,1448165197152088067,5
15064,1448187809051906049,1
15065,1448090680790642693,1
15066,1448248511586136073,1
15067,1444303872483155969,1
15068,1438926941143322626,1
15069,1448250839844409348,1
15070,1448226799394213889,1
15071,1447530776166240259,1
15072,1448226879912046596,1
15073,1448247200752955396,1
15074,1447860493184483328,2
15075,1446522542227927042,1
15076,1448197663627825154,1
15077,1444807809065967616,1
15078,1445192013499060224,4
15079,1446758935201943553,1
15080,1448105883032903680,4
15081,1444732434654773248,1
15082,1445484408199208972,1
15083,1448179179523031046,1
15084,1444745935448383493,1
15085,1447162069938151428,1
15086,1448247157706956806,5
15087,1448247042396942345,1
15088,1446883154569011201,2
15089,1444750852770643970,1
15090,1448184136469028873,1
15091,1448207939139895301,2
15092,1446887813627236357,1
15093,1446686607096958978,1
15094,1444814623429967872,1
15095,1447363762940485635,1
