Source,Target,Type,Id,Label,timeset,Weight
3894,209,directed,4766,,,4
3894,70,directed,4767,,,2
3894,247,directed,4768,,,1
3894,880,directed,4769,,,2
3894,67,directed,4770,,,4
3894,234,directed,4771,,,1
3894,67,directed,4772,,,4
3894,350,directed,4773,,,1
3894,686,directed,4774,,,1
3894,5388,directed,4775,,,1
3894,474,directed,4776,,,1
3894,209,directed,4777,,,4
3894,4367,directed,4778,,,1
3894,256,directed,4779,,,1
3894,5511,directed,4780,,,1
3894,238,directed,4781,,,1
3894,768,directed,4782,,,1
3894,1078,directed,4783,,,1
3894,2824,directed,4784,,,1
3894,154,directed,4785,,,1
3894,215,directed,4786,,,3
3894,215,directed,4787,,,3
3894,880,directed,4788,,,2
3894,67,directed,4789,,,4
3894,3063,directed,4790,,,1
3894,710,directed,4791,,,1
3907,321,directed,4792,,,1
3907,252,directed,4793,,,1
3909,2588,directed,4794,,,1
3911,532,directed,4795,,,1
3914,3914,directed,4796,,,1
3915,3915,directed,4797,,,1
3915,602,directed,4798,,,1
3915,191,directed,4799,,,1
3915,51,directed,4800,,,1
3915,4681,directed,4801,,,1
3915,50,directed,4802,,,1
3917,569,directed,4803,,,1
3917,231,directed,4804,,,1
3917,265,directed,4805,,,1
3917,893,directed,4806,,,1
3917,53,directed,4807,,,1
3917,224,directed,4808,,,2
3917,251,directed,4809,,,1
3917,224,directed,4810,,,2
3917,1316,directed,4811,,,1
3917,247,directed,4812,,,1
3917,185,directed,4813,,,1
3920,3920,directed,4814,,,1
3921,738,directed,4815,,,1
3928,209,directed,4816,,,4
3928,209,directed,4817,,,4
3928,450,directed,4818,,,2
3928,593,directed,4819,,,1
3928,206,directed,4820,,,1
3928,1565,directed,4821,,,1
3928,23,directed,4822,,,1
3928,273,directed,4823,,,2
3928,2386,directed,4824,,,1
3928,648,directed,4825,,,1
3928,450,directed,4826,,,2
3928,209,directed,4827,,,4
3928,209,directed,4828,,,4
3928,273,directed,4829,,,2
3938,14,directed,4830,,,1
3938,662,directed,4831,,,1
3938,1429,directed,4832,,,1
3940,2794,directed,4833,,,1
3940,2169,directed,4834,,,1
3944,3944,directed,4835,,,1
3946,3946,directed,4836,,,1
3953,3953,directed,4837,,,1
3954,2628,directed,4838,,,1
3954,3954,directed,4839,,,1
3954,2466,directed,4840,,,1
3954,234,directed,4841,,,1
3961,3961,directed,4842,,,1
3963,191,directed,4843,,,1
3963,3629,directed,4844,,,1
3963,14,directed,4845,,,1
3963,1288,directed,4846,,,1
3963,1335,directed,4847,,,1
3963,825,directed,4848,,,1
3975,922,directed,4849,,,1
3975,3,directed,4850,,,1
3975,182,directed,4851,,,1
3975,67,directed,4852,,,1
3975,333,directed,4853,,,1
3975,305,directed,4854,,,2
3975,280,directed,4855,,,1
3975,111,directed,4856,,,1
3975,4219,directed,4857,,,1
3975,1572,directed,4858,,,1
3975,209,directed,4859,,,1
3975,1175,directed,4860,,,1
3975,112,directed,4861,,,2
3975,112,directed,4862,,,2
3975,893,directed,4863,,,1
3975,224,directed,4864,,,1
3975,94,directed,4865,,,1
3975,305,directed,4866,,,2
3975,730,directed,4867,,,1
3975,1040,directed,4868,,,1
3975,943,directed,4869,,,1
3977,251,directed,4870,,,1
3978,3978,directed,4871,,,2
3978,3978,directed,4872,,,2
3980,232,directed,4873,,,1
3980,145,directed,4874,,,1
3980,825,directed,4875,,,1
3981,2849,directed,4876,,,1
3987,3987,directed,4877,,,1
3993,3993,directed,4878,,,2
3993,3993,directed,4879,,,2
4001,1688,directed,4880,,,1
4001,167,directed,4881,,,1
4002,4002,directed,4882,,,2
4002,4002,directed,4883,,,2
4002,174,directed,4884,,,1
4005,1011,directed,4885,,,2
4005,1011,directed,4886,,,2
4010,4010,directed,4887,,,1
4011,49,directed,4888,,,1
4013,769,directed,4889,,,1
4013,57,directed,4890,,,1
4013,245,directed,4891,,,1
4013,4013,directed,4892,,,1
4013,754,directed,4893,,,1
4013,975,directed,4894,,,1
4013,757,directed,4895,,,1
4013,1489,directed,4896,,,1
4013,578,directed,4897,,,1
4013,512,directed,4898,,,1
4014,4014,directed,4899,,,1
4014,291,directed,4900,,,1
4019,4019,directed,4901,,,1
4019,57,directed,4902,,,1
4020,16,directed,4903,,,1
4021,120,directed,4904,,,1
4021,67,directed,4905,,,1
4021,4562,directed,4906,,,1
4021,167,directed,4907,,,1
4024,3690,directed,4908,,,3
4024,3690,directed,4909,,,3
4024,3690,directed,4910,,,3
4034,4034,directed,4911,,,1
4035,557,directed,4912,,,2
4035,557,directed,4913,,,2
4045,455,directed,4914,,,1
4050,282,directed,4915,,,1
4051,592,directed,4916,,,1
4051,67,directed,4917,,,3
4051,757,directed,4918,,,1
4051,918,directed,4919,,,1
4051,153,directed,4920,,,1
4051,67,directed,4921,,,3
4051,67,directed,4922,,,3
4051,2963,directed,4923,,,1
4051,722,directed,4924,,,1
4051,898,directed,4925,,,1
4051,75,directed,4926,,,1
4051,112,directed,4927,,,1
4058,516,directed,4928,,,1
4058,5039,directed,4929,,,1
4060,4060,directed,4930,,,1
4060,211,directed,4931,,,1
4068,4068,directed,4932,,,2
4068,4,directed,4933,,,1
4068,4068,directed,4934,,,2
4068,57,directed,4935,,,1
4075,5685,directed,4936,,,1
4076,541,directed,4937,,,1
4077,2088,directed,4938,,,1
4078,2654,directed,4939,,,2
4078,3318,directed,4940,,,1
4078,1626,directed,4941,,,2
4078,1626,directed,4942,,,2
4078,70,directed,4943,,,1
4078,55,directed,4944,,,2
4078,602,directed,4945,,,1
4078,1017,directed,4946,,,3
4078,217,directed,4947,,,1
4078,1017,directed,4948,,,3
4078,1017,directed,4949,,,3
4078,3515,directed,4950,,,1
4078,2654,directed,4951,,,2
4078,568,directed,4952,,,1
4078,2659,directed,4953,,,1
4078,55,directed,4954,,,2
4081,448,directed,4955,,,1
4082,460,directed,4956,,,1
4083,3350,directed,4957,,,2
4083,3350,directed,4958,,,2
4085,2624,directed,4959,,,1
4085,156,directed,4960,,,1
4085,375,directed,4961,,,1
4085,2568,directed,4962,,,1
4085,920,directed,4963,,,1
4087,4251,directed,4964,,,1
4091,15,directed,4965,,,1
4091,213,directed,4966,,,1
4098,555,directed,4967,,,1
4099,234,directed,4968,,,1
4102,4102,directed,4969,,,1
4110,546,directed,4970,,,2
4110,195,directed,4971,,,1
4110,299,directed,4972,,,1
4110,546,directed,4973,,,2
4110,759,directed,4974,,,1
4110,1495,directed,4975,,,1
4110,573,directed,4976,,,2
4110,573,directed,4977,,,2
4110,1386,directed,4978,,,1
4115,311,directed,4979,,,1
4116,1800,directed,4980,,,1
4116,209,directed,4981,,,2
4116,209,directed,4982,,,2
4125,2412,directed,4983,,,1
4126,169,directed,4984,,,1
4128,1709,directed,4985,,,1
4134,28,directed,4986,,,1
4135,2424,directed,4987,,,4
4135,2424,directed,4988,,,4
4135,2424,directed,4989,,,4
4135,3900,directed,4990,,,1
4135,2424,directed,4991,,,4
4136,4136,directed,4992,,,1
4136,4437,directed,4993,,,1
4137,4137,directed,4994,,,1
4143,1196,directed,4995,,,1
4143,4143,directed,4996,,,1
4144,749,directed,4997,,,1
4145,1456,directed,4998,,,1
4147,43,directed,4999,,,1
4148,913,directed,5000,,,1
4150,148,directed,5001,,,1
4159,4159,directed,5002,,,2
4159,4159,directed,5003,,,2
4159,67,directed,5004,,,1
4166,43,directed,5005,,,1
4166,209,directed,5006,,,1
4167,53,directed,5007,,,2
4167,592,directed,5008,,,1
4167,120,directed,5009,,,1
4167,650,directed,5010,,,1
4167,53,directed,5011,,,2
4169,50,directed,5012,,,1
4169,10,directed,5013,,,1
4170,2878,directed,5014,,,3
4170,4170,directed,5015,,,1
4170,2878,directed,5016,,,3
4170,2878,directed,5017,,,3
4174,514,directed,5018,,,2
4174,514,directed,5019,,,2
4174,4174,directed,5020,,,1
4181,2774,directed,5021,,,1
4181,4181,directed,5022,,,2
4181,4181,directed,5023,,,2
4185,4185,directed,5024,,,1
4188,247,directed,5025,,,1
4188,1298,directed,5026,,,1
4188,38,directed,5027,,,1
4190,251,directed,5028,,,1
4194,1667,directed,5029,,,1
4196,1604,directed,5030,,,1
4196,28,directed,5031,,,3
4196,28,directed,5032,,,3
4196,28,directed,5033,,,3
4196,305,directed,5034,,,1
4197,3080,directed,5035,,,1
4199,4199,directed,5036,,,1
4205,76,directed,5037,,,1
4205,151,directed,5038,,,1
4205,390,directed,5039,,,2
4205,169,directed,5040,,,1
4205,8,directed,5041,,,1
4205,38,directed,5042,,,1
4205,4085,directed,5043,,,1
4205,503,directed,5044,,,1
4205,677,directed,5045,,,1
4205,156,directed,5046,,,1
4205,2568,directed,5047,,,1
4205,375,directed,5048,,,1
4205,390,directed,5049,,,2
4207,252,directed,5050,,,1
4213,4213,directed,5051,,,1
4214,2138,directed,5052,,,1
4214,102,directed,5053,,,1
4218,5510,directed,5054,,,1
4219,112,directed,5055,,,1
4220,4220,directed,5056,,,1
4221,1709,directed,5057,,,1
4223,4223,directed,5058,,,1
4223,140,directed,5059,,,1
4225,1836,directed,5060,,,1
4227,2166,directed,5061,,,1
4228,75,directed,5062,,,1
4228,67,directed,5063,,,1
4228,65,directed,5064,,,1
4228,400,directed,5065,,,1
4228,7,directed,5066,,,1
4228,1952,directed,5067,,,1
4229,4223,directed,5068,,,1
4231,1487,directed,5069,,,1
4231,1261,directed,5070,,,1
4231,4399,directed,5071,,,1
4231,845,directed,5072,,,1
4232,4232,directed,5073,,,1
4233,682,directed,5074,,,1
4233,1101,directed,5075,,,1
4233,581,directed,5076,,,1
4233,444,directed,5077,,,1
4233,969,directed,5078,,,1
4233,2070,directed,5079,,,1
4233,484,directed,5080,,,1
4233,622,directed,5081,,,1
4233,785,directed,5082,,,1
4233,2325,directed,5083,,,1
4233,217,directed,5084,,,1
4233,657,directed,5085,,,1
4233,209,directed,5086,,,1
4233,1187,directed,5087,,,1
4233,4233,directed,5088,,,1
4233,67,directed,5089,,,1
4233,4222,directed,5090,,,1
4233,2983,directed,5091,,,1
4233,70,directed,5092,,,1
4233,3299,directed,5093,,,1
4233,2269,directed,5094,,,1
4233,3851,directed,5095,,,1
4233,5383,directed,5096,,,1
4233,58,directed,5097,,,1
4233,3515,directed,5098,,,1
4233,3918,directed,5099,,,1
4234,1642,directed,5100,,,1
4234,4393,directed,5101,,,1
4234,4381,directed,5102,,,1
4234,4382,directed,5103,,,1
4234,4378,directed,5104,,,2
4234,4355,directed,5105,,,1
4234,4369,directed,5106,,,1
4234,4378,directed,5107,,,2
4234,4370,directed,5108,,,1
4234,405,directed,5109,,,1
4234,4404,directed,5110,,,1
4235,4235,directed,5111,,,1
4236,2576,directed,5112,,,1
4236,4236,directed,5113,,,1
4236,3232,directed,5114,,,1
4250,319,directed,5115,,,1
4250,757,directed,5116,,,1
4250,64,directed,5117,,,1
4250,58,directed,5118,,,1
4250,609,directed,5119,,,1
4252,713,directed,5120,,,1
4252,898,directed,5121,,,1
4252,75,directed,5122,,,1
4252,213,directed,5123,,,4
4252,3990,directed,5124,,,1
4252,251,directed,5125,,,1
4252,1438,directed,5126,,,1
4252,4242,directed,5127,,,1
4252,4246,directed,5128,,,1
4252,73,directed,5129,,,1
4252,376,directed,5130,,,2
4252,412,directed,5131,,,4
4252,412,directed,5132,,,4
4252,543,directed,5133,,,1
4252,110,directed,5134,,,1
4252,102,directed,5135,,,2
4252,102,directed,5136,,,2
4252,1985,directed,5137,,,1
4252,74,directed,5138,,,1
4252,2390,directed,5139,,,1
4252,412,directed,5140,,,4
4252,213,directed,5141,,,4
4252,213,directed,5142,,,4
4252,376,directed,5143,,,2
4252,1369,directed,5144,,,1
4252,213,directed,5145,,,4
4252,412,directed,5146,,,4
4252,231,directed,5147,,,1
4252,167,directed,5148,,,1
4254,313,directed,5149,,,1
4254,4254,directed,5150,,,1
4254,57,directed,5151,,,1
4258,2477,directed,5152,,,1
4260,792,directed,5153,,,1
4260,299,directed,5154,,,1
4260,289,directed,5155,,,1
4260,4260,directed,5156,,,1
4264,4264,directed,5157,,,1
4267,484,directed,5158,,,1
4267,1244,directed,5159,,,1
4267,3780,directed,5160,,,1
4267,3552,directed,5161,,,1
4270,2588,directed,5162,,,1
4275,4275,directed,5163,,,2
4275,4275,directed,5164,,,2
4276,4276,directed,5165,,,1
4279,584,directed,5166,,,1
4279,4066,directed,5167,,,1
4280,112,directed,5168,,,1
4281,4281,directed,5169,,,1
4281,3,directed,5170,,,1
4283,4283,directed,5171,,,1
4285,961,directed,5172,,,1
4298,28,directed,5173,,,1
4298,207,directed,5174,,,1
4303,4303,directed,5175,,,1
4305,624,directed,5176,,,1
4306,4306,directed,5177,,,1
4306,57,directed,5178,,,1
4308,4308,directed,5179,,,1
4311,211,directed,5180,,,1
4312,28,directed,5181,,,1
4314,4309,directed,5182,,,1
4314,211,directed,5183,,,1
4322,757,directed,5184,,,1
4322,4279,directed,5185,,,1
4323,3773,directed,5186,,,1
4332,4332,directed,5187,,,1
4332,211,directed,5188,,,1
4336,82,directed,5189,,,1
4345,50,directed,5190,,,1
4349,699,directed,5191,,,2
4349,699,directed,5192,,,2
4357,232,directed,5193,,,1
4357,207,directed,5194,,,1
4361,469,directed,5195,,,1
4362,4362,directed,5196,,,1
4362,167,directed,5197,,,1
4365,2542,directed,5198,,,1
4367,55,directed,5199,,,1
4368,4368,directed,5200,,,1
4369,66,directed,5201,,,1
4369,6,directed,5202,,,1
4369,135,directed,5203,,,1
4369,151,directed,5204,,,1
4369,420,directed,5205,,,1
4369,184,directed,5206,,,1
4369,1059,directed,5207,,,1
4369,321,directed,5208,,,4
4369,677,directed,5209,,,1
4369,321,directed,5210,,,4
4369,975,directed,5211,,,1
4369,51,directed,5212,,,1
4369,38,directed,5213,,,1
4369,321,directed,5214,,,4
4369,451,directed,5215,,,1
4369,829,directed,5216,,,1
4369,1344,directed,5217,,,1
4369,82,directed,5218,,,1
4369,2565,directed,5219,,,1
4369,1288,directed,5220,,,1
4369,86,directed,5221,,,1
4369,405,directed,5222,,,1
4369,5083,directed,5223,,,1
4369,2567,directed,5224,,,1
4369,321,directed,5225,,,4
4375,630,directed,5226,,,1
4377,3746,directed,5227,,,1
4377,4378,directed,5228,,,1
4377,3681,directed,5229,,,1
4377,4234,directed,5230,,,1
4377,4360,directed,5231,,,1
4378,112,directed,5232,,,1
4378,405,directed,5233,,,1
4380,4380,directed,5234,,,2
4380,4380,directed,5235,,,2
4381,14,directed,5236,,,1
4381,6,directed,5237,,,1
4381,66,directed,5238,,,1
4381,27,directed,5239,,,1
4381,267,directed,5240,,,1
4381,516,directed,5241,,,1
4381,151,directed,5242,,,1
4381,278,directed,5243,,,1
4381,275,directed,5244,,,1
4381,184,directed,5245,,,1
4381,420,directed,5246,,,1
4381,88,directed,5247,,,1
4381,460,directed,5248,,,1
4381,677,directed,5249,,,1
4381,520,directed,5250,,,1
4381,321,directed,5251,,,3
4381,321,directed,5252,,,3
4381,975,directed,5253,,,1
4381,38,directed,5254,,,1
4381,405,directed,5255,,,1
4381,159,directed,5256,,,1
4381,451,directed,5257,,,1
4381,829,directed,5258,,,1
4381,920,directed,5259,,,1
4381,117,directed,5260,,,1
4381,2988,directed,5261,,,1
4381,2568,directed,5262,,,1
4381,390,directed,5263,,,1
4381,254,directed,5264,,,1
4381,219,directed,5265,,,1
4381,321,directed,5266,,,3
4382,321,directed,5267,,,1
4384,4384,directed,5268,,,1
4386,4386,directed,5269,,,1
4386,291,directed,5270,,,1
4388,5640,directed,5271,,,2
4388,5640,directed,5272,,,2
4389,405,directed,5273,,,1
4390,4390,directed,5274,,,1
4390,540,directed,5275,,,1
4393,3681,directed,5276,,,1
4393,405,directed,5277,,,1
4401,4401,directed,5278,,,1
4404,1823,directed,5279,,,1
4404,4234,directed,5280,,,1
4405,4405,directed,5281,,,1
4405,57,directed,5282,,,1
4406,333,directed,5283,,,1
4406,624,directed,5284,,,1
4406,543,directed,5285,,,1
4406,269,directed,5286,,,1
4406,757,directed,5287,,,1
4408,2276,directed,5288,,,1
4411,4411,directed,5289,,,1
4412,4412,directed,5290,,,1
4413,19,directed,5291,,,1
4413,540,directed,5292,,,1
4413,955,directed,5293,,,1
4413,1141,directed,5294,,,1
4416,5270,directed,5295,,,1
4416,2056,directed,5296,,,1
4419,449,directed,5297,,,1
4419,3508,directed,5298,,,1
4424,730,directed,5299,,,1
4424,70,directed,5300,,,3
4424,70,directed,5301,,,3
4424,573,directed,5302,,,1
4424,2885,directed,5303,,,1
4424,139,directed,5304,,,1
4424,224,directed,5305,,,1
4424,1,directed,5306,,,1
4424,1123,directed,5307,,,1
4424,719,directed,5308,,,1
4424,400,directed,5309,,,2
4424,400,directed,5310,,,2
4424,333,directed,5311,,,1
4424,1175,directed,5312,,,1
4424,112,directed,5313,,,6
4424,112,directed,5314,,,6
4424,112,directed,5315,,,6
4424,112,directed,5316,,,6
4424,305,directed,5317,,,1
4424,521,directed,5318,,,1
4424,216,directed,5319,,,1
4424,194,directed,5320,,,1
4424,112,directed,5321,,,6
4424,3765,directed,5322,,,1
4424,136,directed,5323,,,1
4424,113,directed,5324,,,1
4424,543,directed,5325,,,1
4424,2993,directed,5326,,,1
4424,462,directed,5327,,,1
4424,272,directed,5328,,,2
4424,84,directed,5329,,,1
4424,70,directed,5330,,,3
4424,503,directed,5331,,,2
4424,1261,directed,5332,,,2
4424,1261,directed,5333,,,2
4424,215,directed,5334,,,4
4424,215,directed,5335,,,4
4424,215,directed,5336,,,4
4424,215,directed,5337,,,4
4424,75,directed,5338,,,1
4424,67,directed,5339,,,3
4424,1388,directed,5340,,,1
4424,1017,directed,5341,,,1
4424,519,directed,5342,,,1
4424,4915,directed,5343,,,1
4424,503,directed,5344,,,2
4424,53,directed,5345,,,1
4424,231,directed,5346,,,1
4424,494,directed,5347,,,1
4424,67,directed,5348,,,3
4424,4823,directed,5349,,,1
4424,272,directed,5350,,,2
4424,4716,directed,5351,,,1
4424,88,directed,5352,,,1
4424,112,directed,5353,,,6
4424,1288,directed,5354,,,1
4424,1386,directed,5355,,,1
4424,833,directed,5356,,,1
4424,676,directed,5357,,,1
4424,89,directed,5358,,,4
4424,89,directed,5359,,,4
4424,89,directed,5360,,,4
4424,89,directed,5361,,,4
4424,680,directed,5362,,,1
4424,67,directed,5363,,,3
4424,1803,directed,5364,,,1
4424,140,directed,5365,,,1
4424,806,directed,5366,,,1
4424,55,directed,5367,,,1
4424,629,directed,5368,,,1
4424,324,directed,5369,,,1
4432,19,directed,5370,,,2
4432,1917,directed,5371,,,1
4432,200,directed,5372,,,1
4432,19,directed,5373,,,2
4433,247,directed,5374,,,1
4436,66,directed,5375,,,1
4436,1644,directed,5376,,,1
4436,1408,directed,5377,,,1
4436,312,directed,5378,,,1
4436,2488,directed,5379,,,1
4436,151,directed,5380,,,1
4436,321,directed,5381,,,3
4436,516,directed,5382,,,1
4436,184,directed,5383,,,1
4436,70,directed,5384,,,1
4436,213,directed,5385,,,2
4436,451,directed,5386,,,1
4436,4370,directed,5387,,,1
4436,82,directed,5388,,,1
4436,213,directed,5389,,,2
4436,104,directed,5390,,,1
4436,829,directed,5391,,,1
4436,3,directed,5392,,,1
4436,252,directed,5393,,,3
4436,52,directed,5394,,,1
4436,14,directed,5395,,,1
4436,321,directed,5396,,,3
4436,67,directed,5397,,,1
4436,1525,directed,5398,,,1
4436,2440,directed,5399,,,1
4436,321,directed,5400,,,3
4436,252,directed,5401,,,3
4436,252,directed,5402,,,3
4436,1121,directed,5403,,,1
4442,4442,directed,5404,,,1
4445,1978,directed,5405,,,1
4446,1506,directed,5406,,,1
4447,2012,directed,5407,,,1
4451,1878,directed,5408,,,1
4452,1901,directed,5409,,,1
4452,123,directed,5410,,,1
4462,4462,directed,5411,,,1
4466,2899,directed,5412,,,1
4467,2266,directed,5413,,,1
4470,112,directed,5414,,,1
4470,3333,directed,5415,,,1
4472,4472,directed,5416,,,1
4479,4479,directed,5417,,,21
4479,4479,directed,5418,,,21
4479,4479,directed,5419,,,21
4479,4479,directed,5420,,,21
4479,4479,directed,5421,,,21
4479,4479,directed,5422,,,21
4479,4479,directed,5423,,,21
4479,4479,directed,5424,,,21
4479,4479,directed,5425,,,21
4479,4479,directed,5426,,,21
4479,4479,directed,5427,,,21
4479,4479,directed,5428,,,21
4479,4479,directed,5429,,,21
4479,4479,directed,5430,,,21
4479,4479,directed,5431,,,21
4479,4479,directed,5432,,,21
4479,4479,directed,5433,,,21
4479,4479,directed,5434,,,21
4479,4479,directed,5435,,,21
4479,4479,directed,5436,,,21
4479,4479,directed,5437,,,21
4480,66,directed,5438,,,1
4484,4484,directed,5439,,,1
4485,111,directed,5440,,,1
4485,190,directed,5441,,,1
4485,266,directed,5442,,,1
4485,112,directed,5443,,,1
4485,67,directed,5444,,,1
4490,359,directed,5445,,,1
4490,2189,directed,5446,,,1
4490,2565,directed,5447,,,1
4490,117,directed,5448,,,1
4490,460,directed,5449,,,1
4490,739,directed,5450,,,1
4490,1696,directed,5451,,,1
4490,4487,directed,5452,,,1
4492,4236,directed,5453,,,1
4496,4496,directed,5454,,,1
4498,657,directed,5455,,,1
4517,4517,directed,5456,,,1
4518,722,directed,5457,,,1
4525,1628,directed,5458,,,1
4527,57,directed,5459,,,1
4532,1085,directed,5460,,,1
4532,2357,directed,5461,,,1
4532,484,directed,5462,,,1
4532,4399,directed,5463,,,1
4532,691,directed,5464,,,1
4534,1322,directed,5465,,,1
4534,4754,directed,5466,,,1
4534,1098,directed,5467,,,1
4534,4830,directed,5468,,,1
4534,3033,directed,5469,,,1
4534,971,directed,5470,,,1
4534,4911,directed,5471,,,1
4534,224,directed,5472,,,1
4534,16,directed,5473,,,1
4534,211,directed,5474,,,1
4536,610,directed,5475,,,1
4536,4436,directed,5476,,,1
4537,4537,directed,5477,,,1
4542,294,directed,5478,,,1
4542,3123,directed,5479,,,2
4542,1920,directed,5480,,,1
4542,3123,directed,5481,,,2
4542,3662,directed,5482,,,1
4551,211,directed,5483,,,1
4553,1671,directed,5484,,,1
4553,357,directed,5485,,,1
4559,4538,directed,5486,,,1
4559,266,directed,5487,,,1
4559,999,directed,5488,,,1
4566,1046,directed,5489,,,1
4566,65,directed,5490,,,1
4566,4566,directed,5491,,,1
4566,126,directed,5492,,,1
4566,734,directed,5493,,,1
4567,1836,directed,5494,,,1
4571,2267,directed,5495,,,1
4571,642,directed,5496,,,1
4573,249,directed,5497,,,1
4575,186,directed,5498,,,1
4575,1429,directed,5499,,,1
4575,1298,directed,5500,,,1
4576,4576,directed,5501,,,1
4585,810,directed,5502,,,1
4588,3533,directed,5503,,,2
4588,3533,directed,5504,,,2
4589,321,directed,5505,,,2
4589,321,directed,5506,,,2
4592,136,directed,5507,,,1
